,Incident,Machine,Area / Cause,Reason / Fault,Time (minutes),Comments,Line No,MachineStopType,Shift_Fosters/Green,Shift_Heineken/Orange,Shift_John Smiths/Pink,Shift_John Smiths/Yellow,Shift_Strongbow/Yellow,Year,Month,Day,Hour,DayOfWeek,IsWeekend,Comments_cleaned,corrected_text,uncorrectable_words,lemmatized
988,Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,3.0,tappet chain out causing filler can crash,17,Short Stop,True,False,False,False,False,2022,1,28,23,4,False,tappet chain causing filler crash,tappet chain causing filler crash,{},tappet chain cause filler crash
989,Machine Stop,Filler,In-feed scroll,Fault not listed,12.0,cans damaged,17,Short Stop,True,False,False,False,False,2022,1,29,0,5,True,cans damaged,cans damaged,{},can damage
990,Machine Stop,Filler,In-feed scroll,Fault not listed,7.0,can damage on scroll,17,Short Stop,True,False,False,False,False,2022,1,29,4,5,True,damage scroll,damage scroll,{},damage scroll
991,Machine Stop,Filler,In-feed scroll,Cans jammed,7.0,"Can Jammed in scroll causing filler crash. Stopped filler, Removed jammed can from scroll, Ceared damaged cans and restarted.",17,Short Stop,False,False,True,False,False,2022,1,30,3,6,True,jammed scroll causing filler crash stopped filler removed jammed scroll ceared damaged cans restarted,jammed scroll causing filler crash stopped filler removed jammed scroll cleared damaged cans restarted,{},jammed scroll cause filler crash stop filler remove jammed scroll clear damage can restart
992,Machine Stop,Filler,Clutch,Fault not listed,7.0,Transfer chain jam,17,Short Stop,False,True,False,False,False,2022,1,30,9,6,True,transfer chain jam,transfer chain jam,{},transfer chain jam
993,Machine Stop,Filler,Scroll,Fault not listed,4.0,Cans fallen in scroll,17,Short Stop,False,True,False,False,False,2022,1,30,10,6,True,cans fallen scroll,cans fallen scroll,{},can fall scroll
994,Machine Stop,Filler,In-feed scroll,Cans jammed,2.0,fallen cans,17,Short Stop,False,True,False,False,False,2022,1,30,11,6,True,fallen cans,fallen cans,{},fall can
995,Machine Stop,Filler,In-feed scroll,Fault not listed,2.0,fallen cans,17,Short Stop,False,True,False,False,False,2022,1,30,11,6,True,fallen cans,fallen cans,{},fall can
996,Machine Stop,Filler,PILZ system,Panels tripped,14.0,Pilz requiring reset following door opening,17,Short Stop,False,True,False,False,False,2022,1,30,15,6,True,pilz requiring reset following door opening,pile requiring reset following door opening,{},pile require reset follow door open
997,Machine Stop,Filler,In-feed scroll,Fault not listed,2.0,can damage,17,Short Stop,True,False,False,False,False,2022,2,4,22,4,False,damage,damage,{},damage
998,Machine Stop,Filler,In-feed scroll,Fault not listed,2.0,can damage,17,Short Stop,True,False,False,False,False,2022,2,5,0,5,True,damage,damage,{},damage
999,Machine Stop,Filler,Bowl level,Level Control,34.0,Empty probes on Buffer tank A came on and wouldn’t go off. Transferred to Tank B. waiting to fill up. Empty probe on Tank B also then came on. Crafts rang to inspect alarm on Tank A,17,Short Stop,True,False,False,False,False,2022,2,5,1,5,True,empty probes buffer tank came go transferred tank b waiting fill empty probe tank b also came crafts rang inspect alarm tank,empty probes buffer tank came go transferred tank b waiting fill empty probe tank b also came crafts rang inspect alarm tank,{},probe buffer tank come transfer tank b waiting fill probe tank b come craft rang inspect alarm tank
1000,Machine Stop,Filler,Channel pressure,Pressure drop,4.0,drop in pressure,17,Short Stop,True,False,False,False,False,2022,2,5,2,5,True,drop pressure,drop pressure,{},drop pressure
1001,Machine Stop,Filler,PILZ system,Full safety circuit tripped,1.0,PILZ system tripped resulting in filler not be able to start or guard to open. Crafts to reset PILZ system.,17,Breakdown,True,False,False,False,False,2022,2,5,3,5,True,pilz system tripped resulting filler able start guard open crafts reset pilz system,pile system tripped resulting filler able start guard open crafts reset pile system,{},pile system trip result filler able start guard open craft reset pile system
1002,Machine Stop,Filler,In-feed scroll,Can quality coming into scroll,7.0,Lots of damaged cans coming through scroll,17,Breakdown,True,False,False,False,False,2022,2,5,5,5,True,lots damaged cans coming scroll,lots damaged cans coming scroll,{},lot damage can come scroll
1003,Machine Stop,Filler,PILZ system,Full safety circuit tripped,31.0,"PILZ system tripped out, crafts currently attending to it.",17,Breakdown,True,False,False,False,False,2022,2,5,6,5,True,pilz system tripped crafts currently attending,pile system tripped crafts currently attending,{},pile system trip craft currently attend
1004,Machine Stop,Filler,In-feed scroll,Can quality coming into scroll,4.0,"Filler crash, Damaged can come through scroll damaging in coming cans. Stopped filler, Removed damaged cans and restarted.",17,Short Stop,False,False,True,False,False,2022,2,5,7,5,True,filler crash damaged come scroll damaging coming cans stopped filler removed damaged cans restarted,filler crash damaged come scroll damaging coming cans stopped filler removed damaged cans restarted,{},filler crash damage come scroll damaging come can stop filler remove damaged can restart
1005,Machine Stop,Filler,In-feed scroll,Can quality coming into scroll,2.0,"Damaged can come through scroll. Stopped filler, Removed damaged can and restarted.",17,Short Stop,False,False,True,False,False,2022,2,5,12,5,True,damaged come scroll stopped filler removed damaged restarted,damaged come scroll stopped filler removed damaged restarted,{},damage come scroll stop filler remove damage restart
1006,Machine Stop,Filler,In-feed scroll,Can quality coming into scroll,4.0,"Damaged can come through scroll. Stopped filler, Remove4d damaged cans and restarted.",17,Short Stop,False,False,True,False,False,2022,2,5,12,5,True,damaged come scroll stopped filler remove damaged cans restarted,damaged come scroll stopped filler remove damaged cans restarted,{},damage come scroll stop filler remove damage can restart
1007,Machine Stop,Filler,In-feed scroll,Can quality coming into scroll,3.0,"Damaged can come through scroll. Stopped filler, Removed damaged cans and restarted.",17,Short Stop,False,False,True,False,False,2022,2,5,14,5,True,damaged come scroll stopped filler removed damaged cans restarted,damaged come scroll stopped filler removed damaged cans restarted,{},damage come scroll stop filler remove damaged can restart
1008,Machine Stop,Filler,In-feed scroll,Can quality coming into scroll,4.0,"Damaged can come through scroll. Stopped filler, Removed damaged cans and restarted.",17,Short Stop,False,False,True,False,False,2022,2,5,16,5,True,damaged come scroll stopped filler removed damaged cans restarted,damaged come scroll stopped filler removed damaged cans restarted,{},damage come scroll stop filler remove damaged can restart
1009,Machine Stop,Filler,In-feed scroll,Can quality coming into scroll,5.0,"Can Jammed in scroll causing filler crash. Cleared damaged cans, Removed Jammed can from scroll and restarted.",17,Short Stop,False,False,True,False,False,2022,2,5,16,5,True,jammed scroll causing filler crash cleared damaged cans removed jammed scroll restarted,jammed scroll causing filler crash cleared damaged cans removed jammed scroll restarted,{},jammed scroll cause filler crash clear damage can remove jammed scroll restart
1010,Machine Stop,Filler,In-feed scroll,Can quality coming into scroll,2.0,"Damaged can come through scroll. Stopped filler, Removed damaged cans and restarted.",17,Short Stop,False,False,True,False,False,2022,2,5,17,5,True,damaged come scroll stopped filler removed damaged cans restarted,damaged come scroll stopped filler removed damaged cans restarted,{},damage come scroll stop filler remove damaged can restart
1011,Machine Stop,Filler,In-feed scroll,Can quality coming into scroll,2.0,"Damaged can come through scroll. Stopped filler, Removed damaged cans and restarted.",17,Short Stop,False,False,True,False,False,2022,2,5,17,5,True,damaged come scroll stopped filler removed damaged cans restarted,damaged come scroll stopped filler removed damaged cans restarted,{},damage come scroll stop filler remove damaged can restart
1012,Machine Stop,Filler,In-feed scroll,Can quality coming into scroll,18.0,"Damaged can Jammed in scroll caused massive filler crash, Ring bowl lost pressure and emptied, Knocked out clutch. Cleared damaged cans, Reset clutch",17,Short Stop,False,False,True,False,False,2022,2,5,17,5,True,damaged jammed scroll caused massive filler crash ring bowl lost pressure emptied knocked clutch cleared damaged cans reset clutch,damaged jammed scroll caused massive filler crash ring bowl lost pressure emptied knocked clutch cleared damaged cans reset clutch,{},damage jammed scroll cause massive filler crash ring bowl lose pressure empty knock clutch clear damage can reset clutch
1013,Machine Stop,Filler,In-feed scroll,Can quality coming into scroll,2.0,"Damaged can come through scroll. Stopped filler, Removed damaged cans and restarted.",17,Short Stop,False,False,True,False,False,2022,2,5,18,5,True,damaged come scroll stopped filler removed damaged cans restarted,damaged come scroll stopped filler removed damaged cans restarted,{},damage come scroll stop filler remove damaged can restart
1015,Machine Stop,Filler,Door,Fault not listed,13.0,door tripped,17,Breakdown,True,False,False,False,False,2022,2,6,6,6,True,door tripped,door tripped,{},door trip
1016,Machine Stop,Filler,PILZ system,Doors tripped,12.0,Crafts resetting,17,Short Stop,False,True,False,False,False,2022,2,6,7,6,True,crafts resetting,crafts resetting,{},craft reset
1017,Machine Stop,Filler,Clutch,Fault not listed,5.0,Jam on transfer chain,17,Short Stop,False,True,False,False,False,2022,2,6,7,6,True,jam transfer chain,jam transfer chain,{},jam transfer chain
1018,Machine Stop,Filler,In-feed scroll,Can quality coming into scroll,5.0,cans going into scrollincorrectly investigating,17,Short Stop,False,True,False,False,False,2022,2,7,14,0,False,cans going scrollincorrectly investigating,cans going scrollincorrectly investigating,{},can go scrollincorrectly investigate
1019,Machine Stop,Filler,In-feed scroll,Can quality coming into scroll,5.0,damaged cans jammed on transfer chain causing larghe build up of can debri all removed reset and called craft to investigate infeed,17,Short Stop,False,True,False,False,False,2022,2,7,16,0,False,damaged cans jammed transfer chain causing larghe build debri removed reset called craft investigate infeed,damaged cans jammed transfer chain causing large build debris removed reset called craft investigate infeed,{},damage can jam transfer chain cause large build debris remove reset call craft investigate infee
1020,Machine Stop,Filler,In-feed scroll,Can quality coming into scroll,4.0,cans still catching and being damaged in infeed scroll crafts in attendance,17,Short Stop,False,True,False,False,False,2022,2,7,16,0,False,cans still catching damaged infeed scroll crafts attendance,cans still catching damaged infeed scroll crafts attendance,{},can catch damage infeed scroll craft attendance
1021,Machine Stop,Filler,In-feed scroll,In-feed scroll out of alignment,10.0,Movement visible in Scroll back plate - tightened/adjusted by crafts,17,Short Stop,False,True,False,False,False,2022,2,7,16,0,False,movement visible scroll back plate tightened adjusted crafts,movement visible scroll back plate tightened adjusted crafts,{},movement visible scroll plate tighten adjust craft
1022,Machine Stop,Filler,In-feed scroll,Fault not listed,12.0,seamer crash due to damaged cans from scroll + removing all cans from filler,17,Short Stop,False,True,False,False,False,2022,2,7,17,0,False,seamer crash due damaged cans scroll removing cans filler,steamer crash due damaged cans scroll removing cans filler,{},steamer crash damaged can scroll remove can filler
